age,city_tier,device,membership,cuisine,weather,day_of_week,hour,is_weekend,distance_km,prior_orders_90d,avg_basket_90d,rating_avg,support_tickets_30d,promo_type,delivery_fee,eta_minutes,basket_value,discount_amount,order_total,net_margin_usd,complaint_within_48h,discount%,amount_prior_discount,delivery_fee%,avg_order_total_90d
45,T1,android,plus,chinese,clear,6,22,1,5.95,6,12.42,3.95,0,none,5.04,45.2,13.44,0.0,18.48,5.68,0,0.0,18.48,27.27272727272727,15.807272727272727
53,T2,web,none,american,clear,3,3,0,8.54,6,13.49,4.21,1,percent20,4.99,52.9,16.1,3.22,17.87,1.19,1,18.019026301063235,21.09,27.92389479574706,14.826166759932848
55,T3,android,pro,thai,rain,5,0,1,6.23,3,26.93,4.48,1,none,5.26,52.9,33.8,0.0,39.06,14.36,1,0.0,39.06,13.466461853558625,30.556518177163337
21,T3,android,none,thai,rain,0,13,0,3.34,6,15.1,4.52,0,none,3.51,37.7,18.49,0.0,22.0,8.61,0,0.0,22.0,15.954545454545455,17.50913636363636
55,T3,android,none,american,cold,0,16,0,1.9,3,18.25,4.71,1,percent10,2.77,25.4,17.33,1.73,18.37,5.98,0,9.417528579205225,20.1,15.0789330430049,19.283206314643444
50,T2,android,plus,mexican,rain,4,7,0,3.31,10,17.2,4.39,0,percent10,4.26,38.7,26.21,2.62,27.85,9.29,0,9.40754039497307,30.470000000000002,15.296229802513464,18.212854578096948
26,T2,ios,none,middle_eastern,clear,1,3,0,6.34,10,17.83,4.54,0,none,4.44,46.1,17.8,0.0,22.24,7.74,0,0.0,22.24,19.96402877697842,21.389586330935252
30,T1,ios,pro,middle_eastern,clear,2,16,0,2.28,6,6.0,3.76,0,flat3,3.42,26.5,10.0,3.0,10.42,2.92,0,28.79078694817658,13.42,32.82149712092131,6.241842610364683
49,T2,ios,none,middle_eastern,cold,4,16,0,1.51,4,15.62,4.62,0,flat3,2.79,25.7,22.38,3.0,22.17,7.32,0,13.531799729364005,25.17,12.584573748308525,15.472043301759134
27,T1,android,none,indian,rain,1,22,0,3.75,2,18.76,4.66,0,none,4.16,40.7,21.41,0.0,25.57,9.34,0,0.0,25.57,16.269065310911223,21.812076652326947
37,T1,android,none,indian,clear,2,20,0,1.94,4,16.44,4.89,0,percent10,3.75,28.0,20.38,2.04,22.09,8.04,0,9.234947940244455,24.13,16.976007243096426,17.712630149388865
46,T3,android,none,mexican,clear,2,17,0,5.17,6,18.64,5.0,0,percent10,3.81,39.8,21.49,2.15,23.15,6.08,0,9.287257019438446,25.299999999999997,16.457883369330457,19.97660475161987
45,T3,android,none,thai,rain,2,0,0,4.03,3,10.01,3.86,0,flat3,4.24,45.9,12.29,3.0,13.53,2.61,1,22.172949002217297,16.53,31.33776792313378,10.927398373983738
56,T2,ios,none,chinese,clear,4,6,0,3.67,10,19.62,4.59,1,flat3,3.54,29.3,32.16,3.0,32.7,10.08,0,9.174311926605503,35.7,10.825688073394495,19.944
22,T1,ios,none,indian,hot,1,15,0,13.71,13,29.09,4.14,0,none,7.24,74.8,37.34,0.0,44.58,12.11,1,0.0,44.58,16.24046657694033,33.814351727231944
30,T2,web,none,indian,rain,6,11,1,5.64,6,25.75,4.1,1,none,4.64,51.3,29.57,0.0,34.21,9.0,0,0.0,34.21,13.56328558900906,29.242546039169834
59,T1,ios,none,mexican,clear,5,1,1,0.91,4,23.42,4.14,0,none,2.62,22.6,30.43,0.0,33.05,14.84,0,0.0,33.05,7.9273827534039345,25.276593040847203
41,T3,android,none,middle_eastern,cold,0,13,0,12.57,3,19.57,4.1,0,percent10,6.73,62.1,14.83,1.48,20.08,2.25,1,7.370517928286853,21.56,33.51593625498008,24.686658366533866
28,T3,ios,none,mexican,cold,3,18,0,4.46,8,13.72,4.22,1,percent10,3.55,35.2,20.14,2.01,21.68,5.98,0,9.27121771217712,23.689999999999998,16.374538745387454,14.694575645756458
30,T1,ios,none,american,clear,1,17,0,3.45,8,16.23,4.12,1,none,3.64,33.2,27.6,0.0,31.24,11.59,0,0.0,31.24,11.651728553137005,18.121075544174136
32,T1,web,none,indian,clear,1,22,0,4.95,4,24.38,4.43,1,none,4.82,42.9,39.66,0.0,44.48,16.0,0,0.0,44.48,10.8363309352518,27.02189748201439
41,T1,android,none,chinese,hot,4,3,0,2.06,3,18.33,4.51,1,percent20,3.08,28.9,23.25,4.65,21.68,5.26,0,21.448339483394836,26.33,14.206642066420667,17.002596863468636
29,T1,ios,none,thai,clear,1,22,0,3.94,7,31.88,4.68,0,percent20,4.56,37.4,32.92,6.58,30.9,5.71,0,21.294498381877027,37.48,14.757281553398057,29.7959352750809
44,T1,android,none,italian,cold,3,12,0,7.78,7,8.71,4.46,0,none,5.19,48.9,13.35,0.0,18.54,5.22,0,0.0,18.54,27.993527508090622,11.148236245954694
36,T1,ios,pro,indian,clear,1,7,0,3.58,5,20.14,4.24,1,none,3.41,30.5,24.19,0.0,27.6,10.11,0,0.0,27.6,12.355072463768115,22.6283115942029
43,T1,web,none,chinese,rain,2,20,0,3.07,8,15.83,4.52,1,none,4.68,37.5,20.56,0.0,25.24,8.79,0,0.0,25.24,18.54199683042789,18.765198098256736
24,T1,web,none,american,rain,4,2,0,2.68,9,23.85,4.63,0,none,4.04,36.1,26.94,0.0,30.98,11.92,0,0.0,30.98,13.040671400903808,26.96020012911556
44,T1,android,plus,thai,clear,4,0,0,7.07,6,27.33,4.48,0,percent10,4.89,44.0,28.91,2.89,30.91,11.29,0,9.349725008087997,33.8,15.82012293756066,29.09835975412488
56,T2,android,none,american,rain,0,17,0,5.24,8,10.28,4.46,0,none,4.52,45.5,11.35,0.0,15.87,5.96,0,0.0,15.87,28.48141146817895,13.207889098928796
23,T1,ios,none,italian,clear,6,17,1,12.59,13,11.15,5.0,0,percent20,7.54,76.9,16.57,3.31,20.8,0.38,1,15.913461538461537,24.11,36.25,13.417524038461538
31,T3,ios,plus,middle_eastern,clear,4,2,0,11.42,6,15.56,4.06,0,percent10,6.3,59.9,18.9,1.89,23.31,3.65,0,8.108108108108109,25.2,27.027027027027028,18.503783783783785
47,T1,web,plus,middle_eastern,clear,1,21,0,3.74,5,24.69,4.59,0,none,4.27,35.6,35.44,0.0,39.71,16.43,0,0.0,39.71,10.752958952404935,27.344905565348782
43,T1,android,pro,italian,clear,0,20,0,6.11,12,24.02,4.33,1,percent10,5.07,39.4,34.37,3.44,36.0,10.54,0,9.555555555555555,39.44,14.083333333333334,25.10757222222222
46,T1,web,pro,chinese,clear,3,19,0,3.36,2,11.61,3.69,0,none,3.78,30.1,18.93,0.0,22.71,9.4,0,0.0,22.71,16.6446499339498,13.542443857331572
41,T2,ios,none,middle_eastern,clear,4,9,0,3.05,5,19.76,3.67,0,percent20,2.97,29.1,25.68,5.14,23.51,5.7,0,21.86303700552956,28.650000000000002,12.632922160782645,17.936129306678012
46,T1,android,plus,italian,clear,0,22,0,2.93,9,22.35,3.61,0,flat3,4.0,32.4,33.44,3.0,34.44,14.63,0,8.710801393728223,37.44,11.614401858304298,22.998954703832755
43,T2,android,none,mexican,clear,2,3,0,2.74,4,17.65,4.28,0,percent10,2.93,29.1,15.68,1.57,17.04,6.46,0,9.21361502347418,18.61,17.194835680751176,19.058685446009388
21,T1,ios,plus,middle_eastern,clear,6,18,1,7.82,4,24.93,3.71,1,none,5.41,51.5,26.93,0.0,32.34,10.87,0,0.0,32.34,16.72850958565244,29.100417439703154
49,T3,android,none,chinese,hot,0,20,0,3.03,9,19.36,4.24,0,flat3,3.38,32.2,21.83,3.0,22.21,7.2,0,13.507429085997297,25.21,15.218370103556955,19.691238180999548
36,T1,ios,none,middle_eastern,clear,5,12,1,3.42,5,19.69,4.33,0,percent10,3.66,36.4,23.96,2.4,25.22,8.97,0,9.516256938937351,27.619999999999997,14.512291831879462,20.673719270420303
20,T1,ios,none,chinese,rain,1,8,0,5.19,5,26.2,4.1,0,none,5.6,45.2,25.47,0.0,31.07,12.53,0,0.0,31.07,18.0238171869971,30.92224010299324
35,T3,android,none,italian,clear,3,11,0,4.91,2,27.17,4.18,0,percent10,3.97,34.5,37.32,3.73,37.56,11.29,0,9.930777422790202,41.29,10.56975505857295,27.343610223642177
36,T1,android,none,italian,clear,5,1,1,4.62,6,16.74,4.59,0,none,3.77,39.7,27.77,0.0,31.54,11.88,0,0.0,31.54,11.953075459733672,18.740944831959414
21,T1,web,plus,mexican,clear,6,0,1,8.64,9,21.02,3.96,0,none,5.5,58.3,24.13,0.0,29.63,10.4,0,0.0,29.63,18.562267971650357,24.921788727640905
59,T3,ios,none,chinese,clear,4,8,0,2.98,10,22.03,4.29,0,none,3.06,30.7,24.55,0.0,27.61,11.3,0,0.0,27.61,11.08294096341905,24.47157189424122
27,T1,ios,plus,middle_eastern,clear,1,0,0,2.73,2,20.27,3.49,3,flat3,3.34,23.5,20.48,3.0,20.82,4.5,0,14.409221902017292,23.82,16.042267050912585,20.601018251681076
31,T1,ios,none,thai,rain,0,15,0,0.77,7,23.38,4.36,1,percent10,3.82,27.5,24.89,2.49,26.22,7.72,0,9.496567505720826,28.71,14.569031273836766,24.565942028985503
36,T1,ios,none,thai,clear,5,15,1,6.2,5,19.98,4.73,1,none,4.55,47.0,29.26,0.0,33.81,12.3,0,0.0,33.81,13.457556935817806,22.668819875776396
52,T1,web,none,american,clear,4,20,0,6.08,5,23.86,4.55,0,none,5.72,47.5,25.17,0.0,30.89,10.73,0,0.0,30.89,18.517319520880545,28.2782324376821
49,T3,ios,none,thai,hot,5,6,1,8.16,5,22.03,4.18,0,none,4.67,58.5,26.23,0.0,30.9,11.06,0,0.0,30.9,15.11326860841424,25.35945307443366
50,T2,android,none,thai,clear,6,19,1,3.71,5,17.5,4.13,1,none,3.52,34.6,12.38,0.0,15.9,5.96,0,0.0,15.9,22.138364779874216,21.37421383647799
27,T2,android,none,thai,hot,5,7,1,4.09,10,23.38,4.86,0,flat3,3.64,37.6,35.34,3.0,35.98,10.21,0,8.337965536409117,38.98,10.116731517509729,23.795875486381323
53,T1,android,none,american,rain,3,13,0,7.62,5,23.47,4.49,0,percent10,5.97,52.5,28.24,2.82,31.39,9.59,0,8.983752787511946,34.21,19.018795794839118,25.825224593819687
52,T2,ios,plus,middle_eastern,clear,4,19,0,3.29,5,34.11,4.29,0,none,3.51,29.1,43.2,0.0,46.71,20.89,0,0.0,46.71,7.514450867052022,36.67317919075144
37,T2,android,none,chinese,clear,4,8,0,4.41,9,6.98,4.5,0,percent10,4.04,35.3,9.95,1.0,12.99,3.78,0,7.698229407236336,13.99,31.100846805234795,8.613502694380292
40,T1,ios,plus,mexican,clear,1,2,0,8.55,9,25.4,4.07,1,flat3,5.36,50.7,32.39,3.0,34.75,10.54,0,8.633093525179856,37.75,15.424460431654676,27.125007194244603
19,T3,web,plus,chinese,rain,2,19,0,5.97,1,26.46,4.07,0,none,4.83,45.3,25.04,0.0,29.87,9.83,0,0.0,29.87,16.170070304653496,30.738600602611317
49,T2,android,none,chinese,cold,0,6,0,3.63,6,31.36,4.01,0,percent10,3.46,34.5,28.32,2.83,28.95,10.91,0,9.775474956822107,31.78,11.951640759930914,32.04244559585492
58,T2,android,plus,middle_eastern,clear,2,5,0,7.52,6,17.11,4.58,0,none,5.1,53.0,13.27,0.0,18.37,4.53,0,0.0,18.37,27.762656505171474,21.86019052803484
37,T1,ios,plus,mexican,cold,1,16,0,4.17,13,22.07,3.94,0,none,3.58,32.3,35.69,0.0,39.27,16.01,0,0.0,39.27,9.116373822256174,24.08198370257194
40,T1,android,plus,thai,clear,6,12,1,7.62,6,18.64,4.09,0,percent10,4.93,52.7,28.58,2.86,30.65,9.04,0,9.331158238172922,33.51,16.084828711256115,19.898884176182708
38,T2,ios,plus,american,clear,6,0,1,5.23,4,30.86,4.41,0,flat3,4.47,38.9,41.47,3.0,42.94,13.56,1,6.986492780624127,45.94,10.409874243129948,31.916455519329293
21,T2,android,none,indian,clear,5,21,1,3.21,6,13.38,3.36,0,none,3.34,27.8,16.55,0.0,19.89,6.64,0,0.0,19.89,16.792357968828554,15.626817496229261
44,T1,android,pro,mexican,cold,2,12,0,2.17,5,18.46,3.98,0,percent10,3.33,24.9,25.06,2.51,25.88,10.02,0,9.698608964451314,28.39,12.867078825347761,19.044899536321488
48,T1,ios,none,chinese,clear,0,6,0,6.85,10,10.47,3.94,0,none,5.14,47.4,14.22,0.0,19.36,5.04,0,0.0,19.36,26.549586776859503,13.24974173553719
56,T3,android,none,italian,hot,3,2,0,7.26,5,6.0,4.32,1,percent10,4.8,54.6,10.15,1.02,13.93,2.06,0,7.322325915290739,14.95,34.45800430725054,7.628140703517589
57,T1,android,plus,chinese,clear,0,16,0,9.25,6,21.44,4.31,0,none,5.47,56.5,25.56,0.0,31.03,11.66,0,0.0,31.03,17.628101836932,25.219465033838222
38,T1,android,none,thai,hot,0,18,0,6.33,3,18.59,4.95,0,flat3,4.9,43.5,21.67,3.0,23.57,6.43,0,12.728044123886296,26.57,20.78913873568095,20.088557488332626
58,T2,android,none,indian,hot,1,17,0,3.91,4,16.62,3.93,0,none,3.7,30.2,15.75,0.0,19.45,7.39,0,0.0,19.45,19.023136246786635,19.78164524421594
40,T1,web,none,mexican,rain,3,15,0,5.11,4,22.86,3.72,0,none,5.16,46.3,26.31,0.0,31.47,12.75,0,0.0,31.47,16.396568160152526,26.608255481410865
44,T1,android,none,italian,rain,5,21,1,4.57,10,23.81,4.67,1,none,4.95,51.2,28.04,0.0,32.99,10.29,0,0.0,32.99,15.004546832373448,27.382582600788115
43,T1,android,plus,middle_eastern,clear,2,14,0,3.82,7,17.28,4.02,0,percent20,3.68,37.2,17.09,3.42,17.35,5.42,0,19.711815561959654,20.770000000000003,21.21037463976945,17.538951008645537
59,T3,android,none,american,cold,5,5,1,2.01,12,18.38,4.3,0,percent10,2.72,29.7,21.8,2.18,22.34,8.17,0,9.758281110116384,24.52,12.175470008952551,18.824279319606084
48,T1,android,none,italian,rain,3,5,0,2.19,7,18.5,4.07,0,none,4.57,35.0,25.64,0.0,30.21,13.16,0,0.0,30.21,15.127441244620988,21.298576630254882
23,T2,android,plus,italian,clear,6,9,1,6.99,11,20.22,4.46,0,none,4.31,48.0,25.04,0.0,29.35,9.19,0,0.0,29.35,14.684838160136286,23.189274275979557
21,T3,ios,plus,american,hot,2,17,0,2.65,10,29.17,4.37,1,percent20,2.91,27.9,28.48,5.7,25.69,7.97,1,22.187621642662513,31.39,11.327364733359284,26.002063059556253
35,T2,android,plus,thai,rain,2,0,0,3.7,5,22.68,4.12,1,none,4.4,37.8,37.76,0.0,42.16,15.34,1,0.0,42.16,10.43643263757116,25.04698292220114
39,T2,ios,none,mexican,rain,0,7,0,1.54,4,24.22,4.26,0,none,3.55,27.7,24.55,0.0,28.1,10.36,0,0.0,28.1,12.633451957295371,27.279822064056937
46,T2,android,plus,indian,rain,1,10,0,1.62,6,18.96,4.08,0,none,3.6,28.4,25.77,0.0,29.37,12.88,0,0.0,29.37,12.257405515832483,21.28400408580184
38,T1,android,none,indian,clear,0,13,0,2.69,5,12.38,4.27,0,flat3,3.02,28.8,11.78,3.0,11.8,2.73,0,25.423728813559322,14.8,25.59322033898305,12.400983050847458
39,T2,android,plus,thai,clear,1,3,0,6.84,10,26.63,4.09,1,none,4.67,44.8,17.11,0.0,21.78,7.63,0,0.0,21.78,21.441689623507802,32.33992194674013
56,T3,ios,none,mexican,clear,6,2,1,7.07,4,22.38,4.76,0,flat3,4.19,53.7,31.4,3.0,32.59,10.62,0,9.205277692543724,35.59,12.85670451058607,23.197189321877875
32,T2,web,none,american,hot,3,21,0,4.94,8,15.15,4.15,0,none,4.42,43.0,19.46,0.0,23.88,9.07,0,0.0,23.88,18.509212730318257,17.954145728643216
38,T1,android,none,indian,rain,4,2,0,2.9,9,18.11,4.09,1,none,4.2,35.2,26.22,0.0,30.42,9.19,0,0.0,30.42,13.806706114398423,20.610394477317556
41,T1,web,none,chinese,hot,2,1,0,9.81,7,22.48,3.62,0,none,6.31,59.9,29.72,0.0,36.03,13.09,0,0.0,36.03,17.51318345822925,26.416963641409936
37,T3,android,none,american,clear,4,4,0,3.66,6,20.17,3.87,1,none,2.81,31.7,16.96,0.0,19.77,7.08,0,0.0,19.77,14.213454729387962,23.036853818917553
58,T1,ios,none,middle_eastern,cold,3,8,0,10.36,4,18.44,4.46,1,percent10,5.26,56.3,23.23,2.32,26.17,4.95,1,8.865112724493693,28.490000000000002,20.09935040122277,20.511593427588842
58,T3,ios,plus,american,clear,6,5,1,5.58,8,13.63,4.19,0,none,3.8,40.1,19.99,0.0,23.79,8.81,0,0.0,23.79,15.973097940311053,15.807133249264398
39,T1,android,none,indian,clear,5,19,1,7.83,7,30.66,4.13,1,none,5.42,53.0,28.08,0.0,33.5,9.83,0,0.0,33.5,16.17910447761194,35.62051343283582
36,T2,android,none,indian,cold,3,3,0,7.86,8,17.95,4.51,0,percent10,5.04,52.5,19.49,1.95,22.58,5.79,0,8.635961027457927,24.529999999999998,22.320637732506647,20.40639946855624
42,T3,android,none,middle_eastern,rain,5,3,1,1.32,1,24.9,4.56,0,none,3.26,39.0,30.11,0.0,33.37,13.85,0,0.0,33.37,9.769253820797124,27.332544201378482
25,T2,ios,plus,mexican,cold,4,2,0,2.16,10,6.0,3.95,1,none,3.2,25.3,7.64,0.0,10.84,3.94,0,0.0,10.84,29.520295202952028,7.771217712177122
35,T1,android,none,mexican,rain,6,15,1,3.5,7,11.79,4.17,0,percent10,4.21,38.5,19.28,1.93,21.56,7.53,0,8.951762523191094,23.49,19.526901669758814,13.036808905380333
27,T3,web,none,middle_eastern,clear,3,21,0,2.68,10,24.62,3.52,1,none,3.32,31.7,25.39,0.0,28.71,9.38,0,0.0,28.71,11.563915012190872,27.467035876001393
24,T1,android,pro,chinese,clear,5,3,1,5.78,10,20.28,4.58,0,none,4.57,42.2,18.97,0.0,23.54,8.81,0,0.0,23.54,19.413763806287175,24.21711129991504
21,T1,web,plus,chinese,hot,1,13,0,6.07,9,27.72,5.0,0,flat3,4.62,44.6,35.25,3.0,36.87,9.8,0,8.136696501220506,39.87,12.530512611879576,28.937965825874695
42,T2,android,none,thai,clear,1,8,0,3.3,7,14.46,4.13,2,none,3.21,30.5,19.69,0.0,22.9,6.79,0,0.0,22.9,14.017467248908297,16.48692576419214
18,T1,ios,plus,middle_eastern,rain,2,14,0,3.08,1,20.61,3.97,0,percent10,4.14,35.3,29.13,2.91,30.36,10.57,1,9.58498023715415,33.269999999999996,13.636363636363635,21.444990118577074
45,T2,android,pro,italian,clear,5,15,1,7.49,7,15.64,4.22,0,none,4.6,53.8,25.47,0.0,30.07,11.6,0,0.0,30.07,15.297638842700364,18.032550714998337
36,T1,android,none,chinese,clear,6,6,1,3.12,5,25.07,4.33,0,none,3.22,34.0,23.5,0.0,26.72,9.35,0,0.0,26.72,12.050898203592816,28.09116017964072
33,T1,android,plus,indian,hot,2,14,0,8.32,8,19.41,4.35,0,percent20,5.13,48.2,24.34,4.87,24.6,4.94,0,19.796747967479675,29.470000000000002,20.853658536585364,19.615146341463415
50,T3,ios,none,indian,cold,3,1,0,5.02,9,22.99,4.35,0,percent20,3.3,41.5,31.22,6.24,28.28,6.65,0,22.065063649222065,34.52,11.669024045261668,20.5999504950495
40,T1,android,plus,italian,clear,3,11,0,5.03,3,30.45,3.76,2,none,4.12,36.0,39.67,0.0,43.79,16.03,0,0.0,43.79,9.408540762731217,33.31490066225165
48,T2,ios,plus,mexican,clear,1,23,0,2.35,5,18.99,4.23,0,none,3.48,30.5,20.87,0.0,24.35,9.61,0,0.0,24.35,14.291581108829568,21.70397125256673
47,T2,web,pro,mexican,clear,3,21,0,6.58,2,19.64,4.47,0,percent10,5.03,44.7,27.71,2.77,29.97,9.2,0,9.242575909242575,32.74,16.783450116783452,21.12102769436103
19,T3,android,plus,chinese,clear,5,1,1,2.13,4,17.1,3.83,2,percent10,2.95,27.2,22.01,2.2,22.76,5.72,0,9.666080843585236,24.96,12.96133567662566,17.663488576449915
27,T2,android,none,thai,hot,5,1,1,6.57,6,29.91,3.77,1,none,4.47,50.6,40.53,0.0,45.0,12.23,0,0.0,45.0,9.933333333333334,32.88106
41,T3,android,none,middle_eastern,clear,0,19,0,6.06,11,17.35,4.06,0,percent20,3.91,44.1,17.75,3.55,18.11,3.72,0,19.602429596907786,21.66,21.59028161236886,17.6948923246825
58,T1,android,pro,chinese,clear,2,5,0,6.14,7,19.99,4.31,0,flat3,4.48,38.0,23.36,3.0,24.84,7.98,1,12.077294685990339,27.84,18.035426731078907,21.181030595813205
24,T1,android,none,thai,hot,4,15,0,6.04,5,12.52,4.47,1,none,4.24,41.5,14.81,0.0,19.05,5.49,0,0.0,19.05,22.257217847769027,15.306603674540682
22,T3,ios,none,mexican,hot,4,13,0,7.48,6,14.67,4.52,0,percent10,4.75,47.4,16.75,1.68,19.82,4.46,0,8.476286579212916,21.5,23.965691220988898,16.942295660948535
57,T3,android,plus,thai,clear,4,9,0,5.67,14,17.55,3.95,1,none,4.17,35.6,20.84,0.0,25.01,8.4,1,0.0,25.01,16.673330667732905,20.476169532187125
58,T2,android,none,indian,cold,5,7,1,1.34,4,24.57,3.59,2,percent10,2.8,25.2,33.63,3.36,33.07,12.53,0,10.160266102207437,36.43,8.466888418506198,24.153937103114604
25,T2,ios,none,thai,clear,2,17,0,5.32,5,16.21,4.8,0,none,4.38,41.0,16.24,0.0,20.62,8.32,0,0.0,20.62,21.241513094083412,19.653249272550923
34,T2,android,none,american,clear,3,6,0,2.55,2,15.84,4.68,0,flat3,2.8,30.0,16.45,3.0,16.25,3.76,0,18.461538461538463,19.25,17.23076923076923,15.645046153846152
44,T1,ios,none,thai,hot,1,18,0,1.78,7,23.79,4.09,0,flat3,2.93,25.3,32.9,3.0,32.83,12.71,0,9.137983551629608,35.83,8.924763935424917,23.7392750533049
26,T3,web,plus,american,clear,5,5,1,2.31,8,20.37,4.52,1,percent10,3.26,29.9,19.74,1.97,21.03,7.6,1,9.367570137898241,23.0,15.501664289110792,21.619514978601998
31,T3,android,none,american,cold,3,21,0,2.93,8,11.48,4.35,0,none,3.74,30.4,14.55,0.0,18.29,5.46,0,0.0,18.29,20.448332422088576,13.827468562055769
34,T2,android,none,middle_eastern,rain,2,16,0,6.24,10,27.31,4.19,1,none,5.34,56.7,32.11,0.0,37.45,11.97,0,0.0,37.45,14.25901201602136,31.204136181575432
44,T1,web,plus,thai,cold,5,13,1,3.69,6,18.09,4.88,0,percent20,3.66,37.1,22.09,4.42,21.33,6.05,0,20.721987810595408,25.75,17.158931082981717,17.445443037974684
30,T1,ios,none,mexican,clear,6,2,1,7.39,8,20.9,4.02,0,none,5.36,54.7,25.11,0.0,30.47,11.86,0,0.0,30.47,17.591073186741056,24.57653429602888
35,T1,ios,plus,american,clear,6,5,1,2.78,8,24.09,3.76,0,none,3.31,30.9,31.58,0.0,34.89,12.93,0,0.0,34.89,9.486959014044139,26.375408426483233
30,T2,ios,none,thai,hot,0,15,0,3.77,4,6.0,4.3,1,percent10,3.4,29.8,6.36,0.64,9.12,2.41,0,7.017543859649124,9.76,37.28070175438597,7.81578947368421
49,T2,android,none,mexican,hot,5,13,1,2.86,8,16.04,4.05,1,flat3,3.25,36.4,20.56,3.0,20.81,6.96,0,14.416146083613649,23.81,15.617491590581453,16.232695819317634
24,T1,android,none,thai,hot,3,2,0,1.13,5,15.66,4.31,0,none,2.78,21.6,18.36,0.0,21.14,9.01,0,0.0,21.14,13.150425733207188,17.719356669820247
27,T2,ios,plus,italian,clear,0,2,0,4.46,7,13.07,4.15,0,flat3,3.61,33.9,17.35,3.0,17.96,5.44,1,16.70378619153675,20.96,20.10022271714922,13.51391425389755
28,T3,ios,pro,thai,rain,2,14,0,16.31,6,19.47,4.0,1,percent10,8.2,86.9,24.39,2.44,30.15,6.1,0,8.092868988391375,32.589999999999996,27.197346600331674,23.189641791044775
56,T1,ios,none,mexican,clear,1,9,0,1.81,9,19.89,4.17,0,none,3.22,25.3,26.74,0.0,29.96,12.37,0,0.0,29.96,10.74766355140187,22.02771028037383
57,T2,android,none,indian,clear,1,11,0,6.6,7,21.23,3.72,0,none,4.93,45.7,23.0,0.0,27.93,9.56,0,0.0,27.93,17.651271034729678,24.97736484067311
39,T2,web,none,mexican,clear,4,14,0,7.51,7,18.66,3.71,0,none,4.97,57.2,29.36,0.0,34.33,13.86,1,0.0,34.33,14.477133702301195,21.361433148849404
24,T1,android,none,middle_eastern,rain,2,20,0,4.6,9,18.91,4.16,1,percent20,5.13,44.8,26.8,5.36,26.57,4.63,0,20.173127587504705,31.93,19.30748964998118,18.746307866014302
49,T2,android,none,italian,clear,4,6,0,1.94,7,27.6,4.39,1,none,2.86,25.9,27.37,0.0,30.23,13.56,0,0.0,30.23,9.460800529275554,30.211180946080056
38,T2,android,plus,thai,clear,5,16,1,13.47,10,18.1,3.66,0,none,6.51,78.1,24.97,0.0,31.48,7.95,1,0.0,31.48,20.67979669631512,21.843043202033037
53,T1,android,plus,italian,hot,0,20,0,5.99,2,11.32,4.41,0,none,4.64,43.5,15.76,0.0,20.4,7.24,0,0.0,20.4,22.745098039215687,13.894745098039216
33,T1,ios,none,chinese,cold,5,21,1,10.35,6,14.32,4.08,1,none,6.61,69.7,21.87,0.0,28.48,6.88,0,0.0,28.48,23.20926966292135,17.643567415730338
59,T3,android,none,italian,clear,0,23,0,1.48,10,24.75,4.39,0,none,3.0,29.0,32.19,0.0,35.19,14.4,0,0.0,35.19,8.525149190110827,26.85997442455243
51,T1,ios,none,middle_eastern,hot,0,0,0,3.02,4,17.99,4.33,1,percent10,3.71,29.9,22.55,2.26,24.0,8.21,0,9.416666666666666,26.259999999999998,15.458333333333332,19.07689583333333
27,T2,android,none,indian,hot,0,1,0,1.84,4,12.73,4.59,0,none,2.98,28.1,15.43,0.0,18.41,8.19,0,0.0,18.41,16.18685497012493,14.790586637696904
48,T2,android,none,thai,clear,0,20,0,7.98,6,22.33,4.2,0,flat3,4.89,53.6,20.8,3.0,22.69,4.51,0,13.221683561040104,25.69,21.551344204495372,24.190013221683557
30,T3,android,plus,american,rain,2,4,0,1.48,10,29.55,3.68,1,percent10,3.62,26.6,29.71,2.97,30.36,10.66,1,9.782608695652174,33.33,11.923583662714098,30.182658102766798
32,T2,android,none,chinese,cold,5,6,1,4.01,6,16.89,4.96,0,none,3.51,35.7,18.36,0.0,21.87,8.8,0,0.0,21.87,16.049382716049383,19.60074074074074
28,T3,ios,none,american,hot,4,11,0,3.74,5,21.9,4.28,1,percent10,3.21,35.1,22.4,2.24,23.37,7.14,0,9.584937954642706,25.61,13.73555840821566,22.808985879332475
46,T2,android,none,thai,clear,3,15,0,1.26,4,26.86,4.3,1,percent20,2.61,24.0,36.44,7.29,31.76,7.82,0,22.953400503778337,39.050000000000004,8.217884130982366,22.902040302267
29,T1,android,none,italian,rain,6,0,1,6.32,7,31.71,4.2,1,percent20,5.38,52.9,42.23,8.45,39.16,10.68,0,21.578140960163434,47.61,13.73850868232891,29.22405260469867
44,T1,android,pro,chinese,hot,3,15,0,5.63,8,24.81,4.74,0,percent10,4.0,40.4,31.47,3.15,32.32,11.69,0,9.746287128712872,35.47,12.376237623762377,25.46249071782178
42,T1,android,plus,middle_eastern,rain,0,2,0,2.91,8,21.13,3.82,0,percent20,4.36,32.5,25.97,5.19,25.14,5.62,0,20.644391408114558,30.330000000000002,17.34287987271281,20.432390612569613
49,T1,android,plus,chinese,clear,0,8,0,10.34,6,21.05,3.77,1,none,5.83,65.7,34.35,0.0,40.18,13.24,0,0.0,40.18,14.509706321553011,24.10429318068691
