order_id,age,city_tier,device,membership,cuisine,weather,day_of_week,hour,is_weekend,distance_km,prior_orders_90d,avg_basket_90d,rating_avg,support_tickets_30d,promo_type,delivery_fee,eta_minutes,basket_value,discount_amount,order_total,net_margin_usd,complaint_within_48h
103670,24,T1,android,pro,chinese,clear,5,3,1,5.78,10,20.28,4.58,0,none,4.57,42.2,18.97,0.0,23.54,8.81,0
103671,21,T1,web,plus,chinese,hot,1,13,0,6.07,9,27.72,5.0,0,flat3,4.62,44.6,35.25,3.0,36.87,9.8,0
103672,42,T2,android,none,thai,clear,1,8,0,3.3,7,14.46,4.13,2,none,3.21,30.5,19.69,0.0,22.9,6.79,0
103673,18,T1,ios,plus,middle_eastern,rain,2,14,0,3.08,1,20.61,3.97,0,percent10,4.14,35.3,29.13,2.91,30.36,10.57,1
103674,45,T2,android,pro,italian,clear,5,15,1,7.49,7,15.64,4.22,0,none,4.6,53.8,25.47,0.0,30.07,11.6,0
103675,36,T1,android,none,chinese,clear,6,6,1,3.12,5,25.07,4.33,0,none,3.22,34.0,23.5,0.0,26.72,9.35,0
103676,33,T1,android,plus,indian,hot,2,14,0,8.32,8,19.41,4.35,0,percent20,5.13,48.2,24.34,4.87,24.6,4.94,0
103677,50,T3,ios,none,indian,cold,3,1,0,5.02,9,22.99,4.35,0,percent20,3.3,41.5,31.22,6.24,28.28,6.65,0
103678,40,T1,android,plus,italian,clear,3,11,0,5.03,3,30.45,3.76,2,none,4.12,36.0,39.67,0.0,43.79,16.03,0
103679,48,T2,ios,plus,mexican,clear,1,23,0,2.35,5,18.99,4.23,0,none,3.48,30.5,20.87,0.0,24.35,9.61,0
103680,47,T2,web,pro,mexican,clear,3,21,0,6.58,2,19.64,4.47,0,percent10,5.03,44.7,27.71,2.77,29.97,9.2,0
103681,19,T3,android,plus,chinese,clear,5,1,1,2.13,4,17.1,3.83,2,percent10,2.95,27.2,22.01,2.2,22.76,5.72,0
103682,27,T2,android,none,thai,hot,5,1,1,6.57,6,29.91,3.77,1,none,4.47,50.6,40.53,0.0,45.0,12.23,0
103683,41,T3,android,none,middle_eastern,clear,0,19,0,6.06,11,17.35,4.06,0,percent20,3.91,44.1,17.75,3.55,18.11,3.72,0
103684,58,T1,android,pro,chinese,clear,2,5,0,6.14,7,19.99,4.31,0,flat3,4.48,38.0,23.36,3.0,24.84,7.98,1
103685,24,T1,android,none,thai,hot,4,15,0,6.04,5,12.52,4.47,1,none,4.24,41.5,14.81,0.0,19.05,5.49,0
103686,22,T3,ios,none,mexican,hot,4,13,0,7.48,6,14.67,4.52,0,percent10,4.75,47.4,16.75,1.68,19.82,4.46,0
103687,57,T3,android,plus,thai,clear,4,9,0,5.67,14,17.55,3.95,1,none,4.17,35.6,20.84,0.0,25.01,8.4,1
103688,58,T2,android,none,indian,cold,5,7,1,1.34,4,24.57,3.59,2,percent10,2.8,25.2,33.63,3.36,33.07,12.53,0
103689,25,T2,ios,none,thai,clear,2,17,0,5.32,5,16.21,4.8,0,none,4.38,41.0,16.24,0.0,20.62,8.32,0
103690,34,T2,android,none,american,clear,3,6,0,2.55,2,15.84,4.68,0,flat3,2.8,30.0,16.45,3.0,16.25,3.76,0
103691,44,T1,ios,none,thai,hot,1,18,0,1.78,7,23.79,4.09,0,flat3,2.93,25.3,32.9,3.0,32.83,12.71,0
103692,26,T3,web,plus,american,clear,5,5,1,2.31,8,20.37,4.52,1,percent10,3.26,29.9,19.74,1.97,21.03,7.6,1
103693,31,T3,android,none,american,cold,3,21,0,2.93,8,11.48,4.35,0,none,3.74,30.4,14.55,0.0,18.29,5.46,0
103694,34,T2,android,none,middle_eastern,rain,2,16,0,6.24,10,27.31,4.19,1,none,5.34,56.7,32.11,0.0,37.45,11.97,0
103695,44,T1,web,plus,thai,cold,5,13,1,3.69,6,18.09,4.88,0,percent20,3.66,37.1,22.09,4.42,21.33,6.05,0
103696,30,T1,ios,none,mexican,clear,6,2,1,7.39,8,20.9,4.02,0,none,5.36,54.7,25.11,0.0,30.47,11.86,0
103697,35,T1,ios,plus,american,clear,6,5,1,2.78,8,24.09,3.76,0,none,3.31,30.9,31.58,0.0,34.89,12.93,0
103698,30,T2,ios,none,thai,hot,0,15,0,3.77,4,6.0,4.3,1,percent10,3.4,29.8,6.36,0.64,9.12,2.41,0
103699,49,T2,android,none,mexican,hot,5,13,1,2.86,8,16.04,4.05,1,flat3,3.25,36.4,20.56,3.0,20.81,6.96,0
103700,24,T1,android,none,thai,hot,3,2,0,1.13,5,15.66,4.31,0,none,2.78,21.6,18.36,0.0,21.14,9.01,0
103701,27,T2,ios,plus,italian,clear,0,2,0,4.46,7,13.07,4.15,0,flat3,3.61,33.9,17.35,3.0,17.96,5.44,1
103702,28,T3,ios,pro,thai,rain,2,14,0,16.31,6,19.47,4.0,1,percent10,8.2,86.9,24.39,2.44,30.15,6.1,0
103703,56,T1,ios,none,mexican,clear,1,9,0,1.81,9,19.89,4.17,0,none,3.22,25.3,26.74,0.0,29.96,12.37,0
103704,57,T2,android,none,indian,clear,1,11,0,6.6,7,21.23,3.72,0,none,4.93,45.7,23.0,0.0,27.93,9.56,0
103705,39,T2,web,none,mexican,clear,4,14,0,7.51,7,18.66,3.71,0,none,4.97,57.2,29.36,0.0,34.33,13.86,1
103706,24,T1,android,none,middle_eastern,rain,2,20,0,4.6,9,18.91,4.16,1,percent20,5.13,44.8,26.8,5.36,26.57,4.63,0
103707,49,T2,android,none,italian,clear,4,6,0,1.94,7,27.6,4.39,1,none,2.86,25.9,27.37,0.0,30.23,13.56,0
103708,38,T2,android,plus,thai,clear,5,16,1,13.47,10,18.1,3.66,0,none,6.51,78.1,24.97,0.0,31.48,7.95,1
103709,53,T1,android,plus,italian,hot,0,20,0,5.99,2,11.32,4.41,0,none,4.64,43.5,15.76,0.0,20.4,7.24,0
103710,33,T1,ios,none,chinese,cold,5,21,1,10.35,6,14.32,4.08,1,none,6.61,69.7,21.87,0.0,28.48,6.88,0
103711,59,T3,android,none,italian,clear,0,23,0,1.48,10,24.75,4.39,0,none,3.0,29.0,32.19,0.0,35.19,14.4,0
103712,51,T1,ios,none,middle_eastern,hot,0,0,0,3.02,4,17.99,4.33,1,percent10,3.71,29.9,22.55,2.26,24.0,8.21,0
103713,27,T2,android,none,indian,hot,0,1,0,1.84,4,12.73,4.59,0,none,2.98,28.1,15.43,0.0,18.41,8.19,0
103714,48,T2,android,none,thai,clear,0,20,0,7.98,6,22.33,4.2,0,flat3,4.89,53.6,20.8,3.0,22.69,4.51,0
103715,30,T3,android,plus,american,rain,2,4,0,1.48,10,29.55,3.68,1,percent10,3.62,26.6,29.71,2.97,30.36,10.66,1
103716,32,T2,android,none,chinese,cold,5,6,1,4.01,6,16.89,4.96,0,none,3.51,35.7,18.36,0.0,21.87,8.8,0
103717,28,T3,ios,none,american,hot,4,11,0,3.74,5,21.9,4.28,1,percent10,3.21,35.1,22.4,2.24,23.37,7.14,0
103718,46,T2,android,none,thai,clear,3,15,0,1.26,4,26.86,4.3,1,percent20,2.61,24.0,36.44,7.29,31.76,7.82,0
103719,29,T1,android,none,italian,rain,6,0,1,6.32,7,31.71,4.2,1,percent20,5.38,52.9,42.23,8.45,39.16,10.68,0
103720,44,T1,android,pro,chinese,hot,3,15,0,5.63,8,24.81,4.74,0,percent10,4.0,40.4,31.47,3.15,32.32,11.69,0
103721,42,T1,android,plus,middle_eastern,rain,0,2,0,2.91,8,21.13,3.82,0,percent20,4.36,32.5,25.97,5.19,25.14,5.62,0
103722,49,T1,android,plus,chinese,clear,0,8,0,10.34,6,21.05,3.77,1,none,5.83,65.7,34.35,0.0,40.18,13.24,0
103723,59,T1,web,plus,middle_eastern,clear,3,21,0,1.39,9,8.36,4.01,0,percent10,3.16,22.3,12.87,1.29,14.74,4.07,0
103724,18,T1,android,none,thai,hot,1,3,0,1.04,12,11.57,4.39,0,none,2.93,22.4,18.94,0.0,21.87,8.94,0
103725,59,T1,android,plus,american,clear,2,1,0,4.74,6,24.45,4.0,1,flat3,3.78,30.9,33.1,3.0,33.88,11.23,0
103726,22,T1,web,plus,italian,cold,2,11,0,2.31,3,37.16,3.98,1,none,3.28,27.7,48.48,0.0,51.76,22.38,0
103727,40,T1,ios,none,indian,clear,2,5,0,4.11,12,15.84,3.86,0,none,3.73,38.8,20.58,0.0,24.31,8.78,0
103728,32,T2,android,none,thai,hot,6,5,1,8.68,5,16.71,4.55,0,none,5.63,56.7,16.7,0.0,22.33,4.93,0
103729,44,T2,ios,plus,italian,clear,0,10,0,1.77,7,22.75,4.38,0,none,2.93,22.9,28.71,0.0,31.64,14.26,0
103730,48,T3,web,plus,mexican,hot,0,4,0,8.04,4,29.66,4.53,1,flat3,5.11,44.8,32.68,3.0,34.79,7.58,1
103731,54,T2,android,none,mexican,hot,2,0,0,1.85,1,13.06,3.91,0,none,2.51,24.9,13.44,0.0,15.95,6.11,0
103732,34,T3,android,plus,italian,clear,5,22,1,3.26,5,17.58,4.22,0,none,3.51,34.2,21.52,0.0,25.03,10.12,0
103733,57,T2,web,pro,american,clear,1,19,0,9.11,4,20.4,4.51,0,percent10,5.32,53.2,26.32,2.63,29.01,6.92,0
103734,31,T1,ios,pro,mexican,cold,1,9,0,6.41,8,22.38,3.97,0,none,4.73,36.7,26.83,0.0,31.56,12.32,0
103735,26,T3,web,none,thai,hot,5,19,1,2.42,8,19.34,4.6,0,none,3.06,31.1,20.94,0.0,24.0,9.45,0
103736,33,T1,android,none,thai,rain,4,23,0,5.29,2,21.66,4.4,0,none,4.99,46.5,36.03,0.0,41.02,14.75,0
103737,40,T2,web,plus,thai,clear,4,9,0,3.1,10,23.88,4.7,0,none,3.34,26.0,33.77,0.0,37.11,16.99,0
103738,46,T2,android,none,italian,cold,4,3,0,3.38,13,20.23,4.58,0,percent20,3.2,29.6,24.33,4.87,22.66,6.68,0
103739,52,T1,ios,none,american,hot,4,4,0,3.76,5,19.42,3.68,0,none,3.66,31.0,29.94,0.0,33.6,12.82,0
103740,27,T2,web,plus,chinese,clear,3,23,0,5.85,8,12.17,4.05,1,none,4.44,43.9,12.54,0.0,16.98,3.48,0
103741,30,T1,android,none,middle_eastern,clear,3,21,0,4.55,7,11.63,3.43,0,percent10,5.21,44.1,14.26,1.43,18.04,5.81,1
103742,57,T1,android,none,american,clear,5,16,1,3.83,4,14.98,3.57,0,percent10,3.9,45.9,18.42,1.84,20.48,7.21,0
103743,36,T1,ios,pro,mexican,hot,2,16,0,3.91,4,28.46,3.9,1,percent20,3.72,30.6,39.92,7.98,35.66,8.04,0
103744,28,T1,web,none,chinese,hot,2,7,0,4.94,9,27.99,4.72,1,none,3.96,34.4,30.35,0.0,34.31,10.13,0
103745,59,T1,android,pro,middle_eastern,clear,1,12,0,4.41,7,13.63,4.24,0,none,4.11,32.5,20.22,0.0,24.33,9.58,0
103746,36,T2,web,none,mexican,clear,5,8,1,3.02,9,23.96,4.4,1,percent10,3.21,31.0,24.41,2.44,25.18,8.1,0
103747,59,T2,android,none,american,clear,0,9,0,5.03,6,8.85,4.07,2,percent10,4.05,32.1,11.1,1.11,14.04,2.16,0
103748,56,T2,android,none,indian,clear,1,17,0,5.59,7,21.99,4.13,0,percent10,4.23,42.9,25.7,2.57,27.36,7.98,0
103749,56,T2,android,none,italian,cold,1,12,0,5.12,12,15.64,4.48,2,percent10,3.88,37.7,18.91,1.89,20.9,4.33,0
103750,42,T1,web,none,italian,hot,2,10,0,7.38,6,6.68,4.19,2,none,5.17,48.9,12.43,0.0,17.6,3.08,0
103751,51,T1,android,plus,american,clear,1,5,0,2.86,8,15.65,4.17,0,percent20,3.27,27.3,17.92,3.58,17.61,4.56,0
103752,58,T2,ios,pro,mexican,clear,3,15,0,2.78,9,16.98,4.43,1,flat3,2.96,26.0,16.44,3.0,16.4,3.75,0
103753,29,T3,android,none,indian,clear,6,10,1,9.55,8,20.97,3.87,0,percent10,5.42,50.0,23.0,2.3,26.12,6.02,0
103754,19,T1,web,none,thai,rain,2,1,0,2.49,3,19.26,4.31,1,none,4.32,31.9,19.0,0.0,23.32,9.0,0
103755,31,T1,ios,plus,chinese,clear,6,16,1,3.6,8,21.0,4.33,0,flat3,3.38,30.4,22.34,3.0,22.72,6.25,0
103756,44,T2,android,none,mexican,clear,2,8,0,1.12,9,16.62,3.63,1,none,2.95,21.1,24.79,0.0,27.74,11.31,1
103757,40,T3,android,none,middle_eastern,cold,5,9,1,1.86,7,24.27,3.86,0,flat3,2.48,27.5,27.36,3.0,26.84,8.95,0
103758,21,T1,android,none,mexican,rain,0,23,0,3.28,4,13.5,4.02,1,percent10,4.94,40.6,17.59,1.76,20.77,4.93,0
103759,41,T1,android,none,mexican,hot,4,16,0,3.17,4,22.67,4.08,0,none,4.01,30.6,25.71,0.0,29.72,11.24,0
103760,25,T1,web,none,indian,clear,5,1,1,3.68,1,33.87,4.27,0,none,3.39,34.5,35.82,0.0,39.21,17.64,0
103761,39,T2,ios,none,mexican,clear,4,17,0,10.98,7,21.54,3.93,1,percent20,5.63,63.6,14.59,2.92,17.3,0.4,0
103762,42,T3,android,plus,middle_eastern,hot,6,7,1,1.31,5,23.53,3.92,1,none,2.66,23.8,31.07,0.0,33.73,14.31,1
103763,44,T2,ios,none,middle_eastern,hot,4,18,0,4.23,14,14.33,4.47,0,none,4.03,38.6,24.73,0.0,28.76,11.23,0
103764,35,T1,android,none,middle_eastern,rain,4,8,0,3.92,12,31.72,4.58,2,none,4.1,48.3,35.5,0.0,39.6,16.63,1
103765,35,T2,android,none,italian,rain,4,13,0,12.09,6,13.5,4.59,1,none,6.91,65.3,17.29,0.0,24.2,3.7,0
103766,46,T3,android,none,indian,clear,2,16,0,6.96,10,17.77,3.85,1,none,4.31,49.0,22.09,0.0,26.4,7.35,0
103767,49,T2,android,plus,chinese,rain,1,4,0,3.13,3,7.36,3.93,1,none,3.95,30.4,7.9,0.0,11.85,2.72,0
103768,51,T3,ios,plus,chinese,clear,6,3,1,9.41,6,16.52,3.65,1,percent10,5.42,60.0,18.14,1.81,21.75,3.95,0
103769,32,T1,android,plus,indian,clear,6,16,1,2.96,4,26.17,3.34,0,percent10,3.46,26.8,33.25,3.32,33.39,12.78,0
103770,35,T1,ios,none,thai,clear,6,1,1,7.33,3,18.61,3.81,1,percent10,4.51,50.1,18.83,1.88,21.46,6.21,1
103771,31,T2,android,none,mexican,clear,5,19,1,10.32,8,24.52,4.02,0,percent10,6.31,59.5,33.42,3.34,36.39,8.61,1
103772,40,T2,ios,none,american,clear,1,10,0,4.55,6,19.45,4.32,0,none,3.49,37.0,20.25,0.0,23.74,8.1,0
103773,23,T3,android,none,chinese,clear,1,2,0,2.11,11,21.16,4.54,1,percent20,2.84,25.2,16.53,3.31,16.06,3.95,0
103774,36,T2,android,none,thai,clear,2,18,0,1.25,6,24.19,4.21,0,none,2.27,23.0,22.98,0.0,25.25,10.79,0
103775,25,T1,android,none,indian,hot,3,21,0,4.66,7,9.9,4.75,1,none,4.25,38.6,14.36,0.0,18.61,4.82,0
103776,40,T1,android,none,american,cold,1,1,0,7.14,8,24.44,3.93,1,flat3,4.58,50.5,33.5,3.0,35.08,11.53,0
103777,53,T2,android,none,american,clear,5,22,1,18.41,7,15.95,4.72,0,none,10.31,90.0,24.2,0.0,34.51,8.01,0
103778,59,T1,android,none,chinese,clear,0,9,0,8.79,10,16.48,3.95,1,none,5.27,61.9,24.2,0.0,29.47,7.31,0
103779,36,T2,ios,none,italian,hot,6,16,1,4.35,3,11.7,4.42,0,percent10,3.81,37.8,16.24,1.62,18.43,6.73,0
103780,20,T1,android,none,mexican,clear,3,6,0,2.04,9,22.07,4.32,1,flat3,3.26,27.2,30.66,3.0,30.92,9.77,0
103781,27,T1,ios,pro,thai,hot,2,2,0,3.9,3,22.36,4.66,0,none,3.91,28.8,23.69,0.0,27.6,12.52,0
103782,22,T2,ios,none,mexican,clear,3,23,0,10.89,5,23.22,4.77,0,none,6.32,64.9,28.85,0.0,35.17,11.13,0
103783,49,T1,android,none,indian,rain,3,15,0,13.47,5,10.09,3.89,0,none,7.76,76.6,15.92,0.0,23.68,4.7,0
103784,59,T2,ios,none,italian,clear,3,6,0,2.94,3,24.46,3.44,1,percent10,3.36,31.9,24.03,2.4,24.99,7.73,0
103785,41,T2,android,none,mexican,hot,2,8,0,3.67,5,21.2,4.18,0,none,3.52,34.2,20.59,0.0,24.11,9.32,0
103786,25,T2,ios,plus,thai,clear,2,18,0,9.8,4,15.03,4.39,0,none,6.19,56.7,16.3,0.0,22.49,5.88,0
103787,18,T2,ios,none,thai,clear,2,7,0,9.44,5,24.16,4.25,1,none,4.74,54.4,20.17,0.0,24.91,5.63,0
103788,58,T2,ios,pro,thai,clear,1,16,0,3.03,7,22.66,5.0,1,none,3.48,29.6,30.66,0.0,34.14,15.0,0
103789,31,T3,android,plus,mexican,clear,1,0,0,6.58,8,12.64,4.44,0,flat3,4.37,44.2,14.1,3.0,15.47,2.89,0
103790,22,T1,ios,none,mexican,cold,2,23,0,3.15,4,20.32,4.44,1,none,4.44,36.5,19.16,0.0,23.6,8.68,0
103791,25,T1,android,pro,italian,clear,0,17,0,8.27,3,6.32,3.79,0,flat3,6.05,37.9,8.01,3.0,11.06,0.95,1
103792,28,T2,android,plus,chinese,clear,2,8,0,4.32,7,24.35,4.06,1,none,3.7,35.1,34.09,0.0,37.79,14.52,0
103793,45,T2,android,pro,italian,rain,2,13,0,3.45,12,16.26,4.42,0,none,4.32,37.0,24.42,0.0,28.74,12.92,0
103794,55,T2,android,none,mexican,clear,0,4,0,6.96,6,8.06,4.36,0,flat3,4.53,46.7,8.78,3.0,10.31,0.62,0
103795,29,T2,ios,pro,indian,hot,3,10,0,4.52,9,6.05,4.27,1,flat3,4.02,36.8,9.35,3.0,10.37,1.33,0
103796,46,T2,web,none,chinese,hot,4,8,0,6.84,9,19.84,4.69,0,none,4.89,48.8,18.94,0.0,23.83,7.71,0
103797,20,T1,android,none,indian,clear,5,9,1,2.2,6,18.42,4.01,0,percent10,3.11,28.9,23.62,2.36,24.37,8.4,0
103798,18,T2,ios,pro,italian,rain,2,19,0,2.5,7,18.22,4.4,0,none,4.06,29.1,20.51,0.0,24.57,11.28,0
103799,20,T1,ios,none,mexican,rain,3,9,0,4.08,9,20.7,4.02,0,none,4.61,42.4,21.66,0.0,26.27,8.49,0
103800,56,T1,web,none,chinese,clear,0,0,0,2.67,5,19.27,5.0,1,percent10,3.17,30.7,26.61,2.66,27.12,8.33,0
103801,42,T2,ios,none,indian,rain,2,10,0,3.27,9,22.43,3.98,0,none,4.22,34.0,27.32,0.0,31.54,11.77,0
103802,51,T2,android,none,mexican,clear,4,1,0,4.15,8,17.93,4.98,0,none,3.78,35.0,19.7,0.0,23.48,9.19,0
103803,18,T1,android,none,chinese,clear,3,11,0,2.88,7,16.35,4.17,0,none,3.54,28.0,23.01,0.0,26.55,9.67,0
103804,18,T3,ios,none,middle_eastern,rain,6,16,1,10.66,11,15.26,4.02,0,flat3,6.19,76.2,20.14,3.0,23.33,5.05,0
103805,53,T2,android,none,chinese,rain,5,2,1,2.56,7,19.29,4.24,0,none,3.85,39.6,20.32,0.0,24.17,10.49,0
103806,22,T2,web,plus,mexican,rain,6,1,1,4.0,4,22.97,3.85,1,none,3.98,40.4,22.2,0.0,26.18,9.26,0
103807,24,T3,web,none,american,clear,3,9,0,4.06,3,14.44,3.93,0,none,3.45,33.9,18.02,0.0,21.47,8.25,0
103808,39,T1,web,plus,indian,rain,0,11,0,4.65,8,18.51,4.82,0,none,4.86,42.4,23.83,0.0,28.69,10.44,1
103809,43,T2,android,none,mexican,clear,3,1,0,3.45,6,19.59,4.41,2,none,3.12,32.5,21.14,0.0,24.26,7.72,0
103810,27,T1,ios,plus,mexican,rain,6,7,1,7.33,8,23.35,4.57,0,percent20,5.27,53.5,28.54,5.71,28.1,4.39,0
103811,36,T1,ios,plus,mexican,clear,1,18,0,7.62,3,15.79,4.09,0,none,5.25,40.8,23.32,0.0,28.57,9.65,0
103812,46,T1,android,pro,middle_eastern,clear,6,13,1,2.94,7,13.76,4.49,0,flat3,3.7,28.7,20.97,3.0,21.67,8.29,0
103813,36,T1,android,none,thai,clear,0,12,0,7.99,10,19.52,4.3,1,none,4.94,55.7,24.78,0.0,29.72,9.41,0
103814,34,T2,android,none,italian,clear,4,2,0,2.85,5,20.86,4.0,0,none,3.17,33.4,33.08,0.0,36.25,13.96,0
103815,21,T1,android,pro,italian,clear,6,19,1,4.01,8,23.04,5.0,1,none,3.46,34.4,31.23,0.0,34.69,14.36,0
103816,36,T2,web,plus,thai,clear,1,14,0,4.31,5,11.82,3.76,0,percent20,3.91,34.1,14.79,2.96,15.74,3.98,0
103817,51,T1,web,none,italian,clear,1,10,0,2.76,9,21.2,4.28,0,percent10,3.67,29.0,30.7,3.07,31.3,11.69,0
103818,44,T1,android,none,thai,clear,5,14,1,1.64,6,24.38,4.45,2,percent10,2.77,26.8,22.57,2.26,23.08,6.61,0
103819,55,T3,android,plus,italian,clear,2,3,0,4.63,5,17.62,4.36,1,none,3.31,33.4,20.28,0.0,23.59,7.36,0
103820,23,T2,android,none,indian,rain,4,16,0,2.08,6,14.06,4.1,2,percent10,3.68,28.9,15.98,1.6,18.06,3.97,0
103821,18,T3,android,plus,mexican,cold,0,7,0,10.13,9,27.26,4.03,1,none,5.61,57.9,18.95,0.0,24.56,6.16,0
103822,41,T2,android,plus,chinese,hot,4,0,0,3.17,4,26.6,4.37,0,none,3.06,29.4,30.45,0.0,33.51,13.47,0
103823,25,T1,ios,none,italian,cold,3,5,0,6.72,7,13.58,3.99,0,none,4.4,45.0,14.88,0.0,19.28,6.71,1
103824,42,T2,ios,none,italian,cold,3,8,0,6.46,5,19.19,4.66,0,percent10,4.74,48.6,32.21,3.22,33.73,12.31,0
103825,55,T2,web,none,indian,clear,5,10,1,2.74,4,11.45,4.33,0,flat3,2.84,30.2,15.68,3.0,15.52,4.5,0
103826,32,T1,web,none,italian,clear,3,5,0,3.23,10,21.8,4.19,0,percent10,3.21,29.7,25.22,2.52,25.91,8.99,0
103827,41,T3,android,none,middle_eastern,clear,4,18,0,3.21,8,15.1,4.29,0,none,3.09,28.6,24.9,0.0,27.99,11.24,0
103828,46,T2,ios,plus,italian,clear,2,6,0,5.03,6,14.26,4.44,0,none,4.4,40.5,20.76,0.0,25.16,8.58,0
103829,24,T2,android,none,american,hot,5,2,1,16.78,7,9.44,4.71,0,none,7.83,86.1,13.76,0.0,21.59,3.86,0
103830,55,T2,android,plus,italian,hot,3,5,0,4.89,6,27.67,4.39,2,none,3.63,35.7,34.02,0.0,37.65,14.98,0
103831,26,T2,android,plus,indian,rain,2,9,0,3.07,5,17.4,4.32,0,none,4.2,32.2,18.62,0.0,22.82,9.82,0
103832,51,T1,android,plus,american,hot,6,1,1,5.15,4,40.42,4.57,0,none,4.49,42.4,44.88,0.0,49.37,20.12,0
103833,45,T3,android,none,middle_eastern,rain,2,2,0,2.08,10,26.54,3.75,0,percent10,3.82,34.3,33.25,3.32,33.75,9.93,0
103834,23,T1,android,none,chinese,clear,6,3,1,2.58,7,27.0,4.06,1,percent10,3.38,31.9,43.44,4.34,42.48,12.72,0
103835,48,T1,android,plus,chinese,clear,6,9,1,10.23,5,9.15,4.2,1,none,6.19,61.4,15.21,0.0,21.4,4.02,0
103836,26,T1,web,none,middle_eastern,cold,3,22,0,3.65,8,18.45,3.95,0,percent10,4.33,36.0,29.97,3.0,31.3,10.93,0
103837,43,T2,android,none,indian,rain,3,13,0,2.51,10,6.0,4.51,0,none,3.93,35.2,9.03,0.0,12.96,5.16,0
103838,58,T3,android,none,middle_eastern,clear,1,1,0,1.88,4,20.85,4.26,0,none,2.95,27.3,21.03,0.0,23.98,9.78,0
103839,58,T3,web,none,chinese,clear,5,1,1,4.12,5,17.67,3.86,0,none,3.46,35.4,26.57,0.0,30.03,10.01,0
103840,54,T2,ios,plus,middle_eastern,hot,1,2,0,1.96,4,29.12,3.82,0,none,2.87,25.2,42.12,0.0,44.99,19.09,0
103841,38,T3,android,none,middle_eastern,hot,4,1,0,8.36,4,11.7,4.25,0,percent10,5.19,49.7,11.05,1.11,15.13,3.49,0
103842,41,T2,web,none,chinese,clear,5,12,1,6.44,3,20.82,4.48,1,none,4.51,48.0,23.47,0.0,27.98,9.59,1
103843,30,T1,android,none,chinese,cold,1,17,0,2.98,3,19.43,4.28,1,none,3.84,28.7,27.3,0.0,31.14,12.49,0
103844,56,T2,android,none,indian,clear,1,10,0,11.63,5,17.84,5.0,0,none,7.02,66.6,18.32,0.0,25.34,5.12,0
103845,38,T1,android,none,american,cold,6,9,1,3.21,4,23.92,4.18,0,percent10,3.32,35.0,28.51,2.85,28.98,10.03,0
103846,50,T1,android,plus,italian,rain,6,14,1,3.65,6,24.33,4.05,2,none,4.7,41.9,37.38,0.0,42.08,13.61,0
103847,33,T1,ios,plus,thai,hot,2,8,0,2.61,5,26.63,4.71,0,none,3.32,28.9,31.99,0.0,35.31,13.89,0
103848,49,T1,android,pro,thai,cold,1,19,0,6.11,6,24.66,4.37,0,none,4.63,41.7,29.31,0.0,33.94,12.86,0
103849,27,T3,ios,none,mexican,hot,4,16,0,2.08,5,20.22,4.72,0,none,2.92,24.6,24.29,0.0,27.21,10.37,0
103850,48,T3,ios,none,chinese,clear,4,23,0,3.07,7,13.54,4.75,0,none,3.52,31.2,18.68,0.0,22.2,7.4,0
103851,19,T1,web,none,italian,hot,1,2,0,2.79,5,17.35,4.13,1,percent10,3.21,28.0,14.36,1.44,16.13,5.0,0
103852,22,T2,android,plus,mexican,clear,1,10,0,4.87,10,13.96,4.04,0,none,3.77,38.2,22.72,0.0,26.49,10.73,0
103853,32,T1,android,plus,indian,clear,4,20,0,1.75,7,19.61,4.51,1,none,3.48,21.1,26.15,0.0,29.63,11.64,0
103854,38,T1,web,plus,italian,rain,1,16,0,3.86,7,24.08,3.97,1,none,4.0,37.4,34.82,0.0,38.82,14.62,0
103855,47,T1,ios,none,thai,clear,3,18,0,8.34,6,10.62,4.09,0,none,5.2,52.6,17.72,0.0,22.92,5.81,0
103856,33,T1,android,none,italian,clear,4,11,0,1.93,8,23.96,3.57,1,percent20,3.07,27.9,26.15,5.23,23.99,5.99,1
103857,18,T1,android,pro,italian,clear,1,9,0,6.32,9,19.82,4.2,1,none,4.86,41.0,19.66,0.0,24.52,10.07,0
103858,31,T1,ios,none,american,clear,4,18,0,7.13,8,18.35,4.77,0,none,4.72,46.2,27.56,0.0,32.28,12.15,0
103859,36,T1,ios,plus,mexican,clear,6,11,1,3.75,4,21.29,4.26,0,none,3.8,36.0,30.5,0.0,34.3,14.24,0
103860,40,T1,ios,plus,american,hot,3,9,0,1.09,8,22.46,3.67,0,flat3,2.79,20.6,24.56,3.0,24.35,8.26,0
103861,45,T3,web,none,indian,clear,0,9,0,6.17,7,6.0,4.97,0,none,4.37,48.2,9.69,0.0,14.06,4.34,0
103862,28,T1,android,pro,middle_eastern,rain,5,2,1,8.18,8,20.8,4.02,0,none,6.49,57.7,23.73,0.0,30.22,9.57,0
103863,43,T1,android,plus,american,clear,3,18,0,11.07,5,17.21,4.27,2,none,6.12,59.8,20.76,0.0,26.88,7.2,0
103864,44,T2,ios,plus,american,clear,5,20,1,4.41,9,18.63,4.37,0,none,4.54,37.1,23.46,0.0,28.0,12.08,0
103865,50,T1,web,none,thai,clear,0,0,0,1.38,6,23.78,4.55,0,none,3.05,24.7,23.64,0.0,26.69,11.41,0
103866,39,T2,android,none,mexican,clear,4,9,0,6.1,8,15.02,4.42,0,none,4.25,48.1,16.65,0.0,20.9,8.22,0
